ilan_ilce,ilan_fiyat,net_metrekare,oda_sayısı,bulunduğu_kat,ısıtma_tipi,krediye_uygunluk,banyo_sayısı,tipi,brüt_metrekare,binanın_yaşı,binanın_kat_sayısı,site_içerisinde
Arnavutköy,13578900,120 M2,2+1,1.Kat,Kombi Fueloil,Krediye Uygun Değil,1,Müstakil Ev,150 M2,16-20,1,Hayır
Arnavutköy,2538600,95 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,100 M2,16-20,5,Hayır
Arnavutköy,2707300,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,0 (Yeni),5,Hayır
Arnavutköy,2967030,125 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,135 M2,0 (Yeni),5,Hayır
Arnavutköy,2440800,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,0 (Yeni),3,Hayır
Arnavutköy,4393440,150 M2,3+2,Çatı Katı,Kombi Doğalgaz,Krediye Uygun,2,Daire,180 M2,1,2,Hayır
Arnavutköy,2538600,94 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,5-10,4,Hayır
Arnavutköy,2197800,91 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,100 M2,16-20,3,Hayır
Arnavutköy,2298300,90 M2,2+1,3.Kat,Kombi Doğalgaz,Bilinmiyor,2,Daire,100 M2,4,4,Hayır
Arnavutköy,2628150,90 M2,2+1,1.Kat,Doğalgaz Sobalı,Bilinmiyor,1,Daire,105 M2,5-10,6,Hayır
Arnavutköy,6674376,375 M2,2+0,1.Kat,Sobalı,Bilinmiyor,1,Prefabrik,376 M2,5-10,1,Hayır
Arnavutköy,2588768,80 M2,2+1,1.Kat,Doğalgaz Sobalı,Krediye Uygun Değil,1,Müstakil Ev,104 M2,21 Ve Üzeri,2,Hayır
Arnavutköy,2665530,90 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,105 M2,0 (Yeni),4,Hayır
Arnavutköy,4823340,150 M2,4+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,190 M2,0 (Yeni),4,Hayır
Arnavutköy,2538600,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,21 Ve Üzeri,3,Hayır
Arnavutköy,2068470,80 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,90 M2,5-10,5,Hayır
Arnavutköy,3217620,130 M2,3+2,5.Kat,Kombi Doğalgaz,Krediye Uygun,3,Daire,140 M2,0 (Yeni),5,Hayır
Arnavutköy,2665530,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,105 M2,5-10,5,Hayır
Arnavutköy,3677280,150 M2,4+2,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,160 M2,1,4,Hayır
Arnavutköy,2987790,120 M2,1 Oda,Düz Giriş (Zemin),Isıtma Yok,Krediye Uygun,Yok,Daire,130 M2,1,4,Hayır
Arnavutköy,2436570,85 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,16-20,4,Hayır
Arnavutköy,2068470,86 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,1,4,Hayır
Arnavutköy,2792460,87 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,5-10,5,Hayır
Arnavutköy,2068470,85 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,5-10,4,Hayır
Arnavutköy,2665530,100 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,105 M2,2,4,Hayır
Arnavutköy,2647745,85 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,4,4,Hayır
Arnavutköy,3897075,160 M2,4+2,3.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,175 M2,0 (Yeni),3,Hayır
Arnavutköy,2468340,95 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,105 M2,5-10,4,Hayır
Arnavutköy,2284740,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,4,4,Hayır
Arnavutköy,4315620,160 M2,4+2,5.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,170 M2,5-10,5,Hayır
Arnavutköy,2411670,90 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,1,5,Hayır
Arnavutköy,2411670,90 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,95 M2,2,5,Hayır
Arnavutköy,1758240,77 M2,2+1,2.Kat,Merkezi Doğalgaz,Krediye Uygun,1,Daire,80 M2,2,2,Hayır
Arnavutköy,3046320,110 M2,3+1,3.Kat,Kombi Doğalgaz,Bilinmiyor,2,Daire,120 M2,2,4,Hayır
Arnavutköy,1758240,60 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,1,5,Hayır
Arnavutköy,2538600,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,3,5,Hayır
Arnavutköy,2350800,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,4,5,Hayır
Arnavutköy,2298300,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,0 (Yeni),5,Hayır
Arnavutköy,2252700,70 M2,2+1,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,90 M2,0 (Yeni),7,Evet
Arnavutköy,3319030,120 M2,3+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,130 M2,0 (Yeni),4,Hayır
Arnavutköy,4269760,150 M2,4+2,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,2,Daire,160 M2,4,3,Hayır
Arnavutköy,2956780,85 M2,2+1,1.Kat,Kombi Doğalgaz,Bilinmiyor,1,Daire,95 M2,0 (Yeni),3,Evet
Arnavutköy,2209460,75 M2,2+1,6.Kat,Merkezi Doğalgaz,Krediye Uygun,1,Daire,83 M2,5-10,10,Evet
Arnavutköy,2792460,98 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,5-10,4,Hayır
Arnavutköy,5220930,149 M2,4+2,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil,2,Daire,165 M2,2,3,Hayır
Arnavutköy,3332535,140 M2,3+2,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,145 M2,1,4,Hayır
Arnavutköy,2301205,70 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,5-10,4,Hayır
Arnavutköy,2707300,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,4,4,Hayır
Arnavutköy,2115555,90 M2,2+1,Düz Giriş (Zemin),Doğalgaz Sobalı,Bilinmiyor,1,Daire,95 M2,16-20,5,Hayır
Arnavutköy,2538600,95 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,3,5,Hayır
Arnavutköy,2197800,95 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,3,5,Hayır
Arnavutköy,2792460,100 M2,5+2,4.Kat,Kombi Doğalgaz,Krediye Uygun,3,Daire,110 M2,4,4,Hayır
Arnavutköy,3554040,130 M2,3+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,140 M2,2,4,Hayır
Arnavutköy,3173250,115 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,125 M2,5-10,5,Hayır
Arnavutköy,3300180,115 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,130 M2,16-20,4,Hayır
Arnavutköy,4569480,165 M2,4+2,Bahçe Dublex,Kombi Doğalgaz,Krediye Uygun,2,Daire,180 M2,0 (Yeni),5,Hayır
Bahçelievler,3693150,140 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,145 M2,11-15,4,Hayır
Bahçelievler,12112500,170 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,3,Daire,190 M2,0 (Yeni),4,Hayır
Bahçelievler,3707080,120 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,130 M2,5-10,4,Hayır
Bahçelievler,1805175,65 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,75 M2,5-10,4,Hayır
Bahçelievler,2525600,80 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,5-10,5,Hayır
Bahçelievler,3662120,130 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,145 M2,11-15,5,Hayır
Bahçelievler,1805175,70 M2,1+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,75 M2,5-10,5,Hayır
Bahçelievler,2318800,90 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,21 Ve Üzeri,4,Hayır
Bahçelievler,2597600,90 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,11-15,5,Hayır
Bahçelievler,7012500,100 M2,3+1,7.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,21 Ve Üzeri,11,Evet
Bahçelievler,2843610,100 M2,3+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,2,4,Hayır
Bahçelievler,6914712,145 M2,3+1,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun,2,Daire,168 M2,11-15,4,Evet
Bahçelievler,2851600,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil,2,Daire,100 M2,16-20,5,Hayır
Bahçelievler,3247000,115 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,125 M2,1,5,Hayır
Bahçelievler,5418750,78 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,0 (Yeni),4,Hayır
Bahçelievler,6375000,87 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,21 Ve Üzeri,4,Hayır
Bahçelievler,7650000,100 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,120 M2,21 Ve Üzeri,4,Hayır
Bahçelievler,2020480,75 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,0 (Yeni),5,Hayır
Bahçelievler,1938825,65 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,75 M2,2,7,Hayır
Bahçelievler,5737500,65 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,1,4,Hayır
Bahçelievler,3117120,90 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,120 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,3117120,110 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,120 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,2597600,90 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,0 (Yeni),5,Hayır
Bahçelievler,6997030,150 M2,4+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,170 M2,0 (Yeni),4,Hayır
Bahçelievler,2727480,100 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,105 M2,0 (Yeni),5,Hayır
Bahçelievler,2801700,100 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,110 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,2286555,85 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,21 Ve Üzeri,3,Hayır
Bahçelievler,5350670,115 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,130 M2,16-20,5,Evet
Bahçelievler,2585100,90 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,100 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,2164950,80 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,21 Ve Üzeri,6,Hayır
Bahçelievler,2164950,80 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,21 Ve Üzeri,6,Hayır
Bahçelievler,2547000,90 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,5-10,5,Hayır
Bahçelievler,1948200,68 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,75 M2,0 (Yeni),5,Hayır
Bahçelievler,3247000,120 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,125 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,3376880,120 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,130 M2,5-10,5,Hayır
Bahçelievler,2045865,75 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,85 M2,5-10,4,Hayır
Bahçelievler,3636640,120 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,140 M2,21 Ve Üzeri,6,Hayır
Bahçelievler,5195200,180 M2,5+2,5.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,200 M2,0 (Yeni),5,Hayır
Bahçelievler,2207960,80 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,2207960,80 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,0 (Yeni),5,Hayır
Bahçelievler,4115900,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,5-10,4,Hayır
Bahçelievler,4115900,90 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,11-15,5,Hayır
Bahçelievler,4115900,90 M2,2+1,1.Kat,Merkezi Doğalgaz,Krediye Uygun Değil,1,Daire,100 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,2585100,90 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,5-10,5,Hayır
Bahçelievler,4527490,90 M2,2+1,6.Kat,Yerden Isıtma,Krediye Uygun,2,Daire,110 M2,21 Ve Üzeri,7,Evet
Bahçelievler,5132880,160 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,180 M2,11-15,4,Hayır
Bahçelievler,1855040,70 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,0 (Yeni),4,Hayır
Bahçelievler,4277400,130 M2,2+2,5.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,150 M2,0 (Yeni),5,Hayır
Bahçelievler,8925000,130 M2,3+1,1.Kat,Merkezi Doğalgaz,Krediye Uygun,1,Daire,140 M2,21 Ve Üzeri,5,Evet
Bahçelievler,3489885,125 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,135 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,6375000,90 M2,2+1,Bahçe Katı,Merkezi Doğalgaz,Krediye Uygun,1,Daire,100 M2,0 (Yeni),5,Hayır
Bahçelievler,6375000,90 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,0 (Yeni),5,Hayır
Bahçelievler,2078080,75 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,11-15,4,Hayır
Bahçelievler,3376880,120 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,130 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,2904440,105 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,115 M2,0 (Yeni),5,Hayır
Bahçelievler,2273040,85 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,5-10,4,Hayır
Bahçelievler,3136760,100 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,110 M2,21 Ve Üzeri,3,Evet
Bahçelievler,2709020,85 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,5-10,5,Hayır
Bahçelievler,5100000,70 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,0 (Yeni),4,Hayır
Bahçelievler,8925000,130 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,140 M2,0 (Yeni),4,Hayır
Bahçelievler,1970980,80 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,21 Ve Üzeri,4,Hayır
Bahçelievler,1772720,70 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,11-15,2,Hayır
Bahçelievler,2197335,78 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,11-15,5,Hayır
Bahçelievler,2045865,70 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,0 (Yeni),4,Hayır
Bahçelievler,6314000,220 M2,5+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,3,Daire,250 M2,5-10,5,Hayır
Bahçelievler,4293520,160 M2,4+1,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,2,Daire,170 M2,16-20,5,Hayır
Bahçelievler,1532930,65 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,70 M2,5-10,5,Hayır
Bahçelievler,8925000,130 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,140 M2,5-10,4,Hayır
Bahçelievler,2366828,75 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,83 M2,0 (Yeni),4,Hayır
Bahçelievler,5094000,170 M2,6+2,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,2,Daire,200 M2,0 (Yeni),5,Hayır
Bahçelievler,7968750,90 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,125 M2,4,4,Evet
Bahçelievler,5100000,75 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,0 (Yeni),4,Hayır
Bahçelievler,1528200,55 M2,1+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,60 M2,0 (Yeni),4,Hayır
Bahçelievler,1809570,52 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,70 M2,21 Ve Üzeri,4,Hayır
Bahçelievler,3704310,75 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,90 M2,21 Ve Üzeri,4,Hayır
Bahçelievler,9562500,135 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil,2,Daire,150 M2,0 (Yeni),4,Hayır
Bahçelievler,2406900,90 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,0 (Yeni),4,Hayır
Bahçelievler,4782435,138 M2,3+1,6.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,185 M2,21 Ve Üzeri,6,Hayır
Bahçelievler,4332420,150 M2,3+2,5.Kat,Kombi Doğalgaz,Bilinmiyor,2,Daire,180 M2,5-10,5,Hayır
Bahçelievler,4293520,160 M2,4+2,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,170 M2,11-15,4,Hayır
Bahçelievler,3409560,125 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,135 M2,0 (Yeni),5,Hayır
Bahçelievler,3117120,110 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,120 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,2769875,120 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,125 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,6693750,90 M2,2+1,1.Kat,Yerden Isıtma,Krediye Uygun,1,Daire,105 M2,0 (Yeni),4,Hayır
Bahçelievler,2597600,95 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,100 M2,21 Ve Üzeri,5,Hayır
Bahçelievler,7650000,105 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,120 M2,21 Ve Üzeri,4,Hayır
Bahçelievler,2037600,78 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,5-10,4,Hayır
Bahçelievler,3030720,110 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,120 M2,0 (Yeni),5,Hayır
Bahçelievler,2467720,85 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,95 M2,21 Ve Üzeri,7,Hayır
Bahçelievler,1708122,70 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,78 M2,5-10,4,Hayır
Bakırköy,7845900,125 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,150 M2,0 (Yeni),5,Hayır
Bakırköy,2931240,37 M2,1+1,12.Kat,Merkezi Doğalgaz,Krediye Uygun Değil,1,Daire,40 M2,21 Ve Üzeri,14,Hayır
Bakırköy,4213120,70 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,1,4,Hayır
Bakırköy,10845588,134 M2,3+1,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun,2,Daire,148 M2,21 Ve Üzeri,4,Evet
Bakırköy,8573877,95 M2,3+1,7.Kat,Merkezi Doğalgaz,Krediye Uygun,1,Daire,117 M2,21 Ve Üzeri,14,Hayır
Bakırköy,8302668,54 M2,1+1,14.Kat,Yerden Isıtma,Krediye Uygun Değil,1,Daire,66 M2,5-10,19,Evet
Bakırköy,3857920,70 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,Daire,80 M2,16-20,5,Hayır
Bakırköy,16353740,105 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,130 M2,21 Ve Üzeri,8,Hayır
Bakırköy,5251500,95 M2,2+1,3.Kat,Merkezi Doğalgaz,Krediye Uygun,1,Daire,100 M2,21 Ve Üzeri,5,Hayır
Bakırköy,6276720,115 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,120 M2,11-15,5,Hayır
Bakırköy,13208790,95 M2,2+1,6.Kat,Merkezi Doğalgaz,Krediye Uygun,1,Daire,105 M2,21 Ve Üzeri,10,Hayır
Bakırköy,6751360,125 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,140 M2,21 Ve Üzeri,3,Hayır
Bakırköy,7845900,125 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,150 M2,0 (Yeni),5,Hayır
Bakırköy,16536000,140 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,150 M2,0 (Yeni),4,Hayır
Bakırköy,16536000,135 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,3,Daire,150 M2,0 (Yeni),4,Hayır
Bakırköy,3352678,90 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,Daire,98 M2,21 Ve Üzeri,6,Hayır
Bakırköy,10625745,135 M2,3+1,4.Kat,Merkezi Doğalgaz,Krediye Uygun,2,Daire,145 M2,21 Ve Üzeri,4,Evet
Bakırköy,14645680,260 M2,5+2,6.Kat,Kombi Doğalgaz,Krediye Uygun,3,Daire,280 M2,5-10,6,Hayır
Bakırköy,3746515,85 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,95 M2,21 Ve Üzeri,4,Hayır
Bakırköy,22048000,170 M2,3+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,200 M2,16-20,5,Hayır
Bakırköy,4030455,48 M2,1+1,4.Kat,Merkezi Doğalgaz,Krediye Uygun,1,Daire,55 M2,21 Ve Üzeri,5,Evet
Bakırköy,39877966,249 M2,5+1,14.Kat,Yerden Isıtma,Krediye Uygun Değil,3,Daire,317 M2,5-10,19,Evet
Bakırköy,6161688,105 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil,1,Daire,117 M2,21 Ve Üzeri,5,Hayır
Bakırköy,7034976,53 M2,1+1,Bahçe Katı,Merkezi (Pay Ölçer),Krediye Uygun,1,Residence,96 M2,4,15,Evet
Bakırköy,5545760,95 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,2,Daire,115 M2,5-10,5,Evet
Bakırköy,4099040,75 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,0 (Yeni),5,Hayır
Bakırköy,5529720,90 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,105 M2,0 (Yeni),5,Hayır
Bakırköy,5001120,75 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,90 M2,21 Ve Üzeri,4,Hayır
Bakırköy,9953496,90 M2,2+1,2.Kat,Yerden Isıtma,Krediye Uygun,2,Daire,189 M2,4,4,Evet
Bakırköy,13228800,110 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,120 M2,21 Ve Üzeri,5,Hayır
Bakırköy,13228800,110 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,120 M2,21 Ve Üzeri,5,Hayır
Bakırköy,3297645,35 M2,1+1,17.Kat,Merkezi (Pay Ölçer),Krediye Uygun,1,Residence,45 M2,4,18,Evet
Bakırköy,21717280,178 M2,4+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,197 M2,4,4,Evet
Bakırköy,4099040,75 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,0 (Yeni),5,Hayır
Bakırköy,6590556,106 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,126 M2,0 (Yeni),5,Hayır
Bakırköy,10461200,175 M2,4+2,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun,3,Daire,200 M2,0 (Yeni),5,Hayır
Bakırköy,4476440,70 M2,2+1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun,1,Daire,85 M2,0 (Yeni),5,Hayır
Bakırköy,3661420,50 M2,1+1,Bahçe Katı,Merkezi (Pay Ölçer),Krediye Uygun,1,Daire,70 M2,5-10,5,Evet
Bakırköy,13228800,100 M2,3+1,5.Kat,Kombi Doğalgaz,Bilinmiyor,2,Daire,120 M2,0 (Yeni),5,Evet
Bakırköy,6668160,105 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,Daire,120 M2,21 Ve Üzeri,4,Hayır
Bakırköy,4707540,80 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,90 M2,0 (Yeni),5,Hayır
Bakırköy,6276720,100 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,2,Daire,120 M2,0 (Yeni),5,Hayır
